Title, Platform, Date 
Shaun the Sheep: Home Sheep Home 2, iOS, 2011-12-8 
Alien Hominid: PDA Games, iOS, 2011-12-8 
Save The Pencil, iOS, 2011-12-8 
Zoo Story 2, iOS, 2011-12-8 
Walkabout Journeys, iOS, 2011-12-8 
FlickPig, iOS, 2011-12-8 
Tank Riders, iOS, 2011-12-8 
Stretched, iOS, 2011-12-8 
Crazy Bomber, iOS, 2011-12-8 
Paper Toss 2.0, iOS, 2011-12-8 
Bejeweled (2011), iOS, 2011-12-8 
Fruit Tumble, iOS, 2011-12-8 
Patchworkz - HD, iOS, 2011-12-8 
The Price is Right Decades, iOS, 2011-12-8 
Life is Crime, iOS, 2011-12-8 
Movie Awards Trivia, iOS, 2011-12-8 
Slots Journey, iOS, 2011-12-8 
Let Me Out (2011), iOS, 2011-12-8 
Michael Jackson The Experience, iOS, 2011-12-7 
Boom Bugs, iOS, 2011-12-7 
Swingworm, iOS, 2011-12-7 
Strange Cases: Tarot Card Mystery HD, iOS, 2011-12-7 
Snow Fight (2011), iOS, 2011-12-7 
Bejeweled Blitz, iOS, 2011-12-7 
R3, iOS, 2011-12-7 
Swing Away, iOS, 2011-12-7 
Defenders of Ardania, iOS, 2011-12-6 
MinoMonsters, iOS, 2011-12-6 
Charadium II, iOS, 2011-12-6 
Six-Guns, iOS, 2011-12-5 
Barbarian - The Death Sword, iOS, 2011-12-5 
Youda Beaver, iOS, 2011-12-5 
Osiris Legends, iOS, 2011-12-4 
Space Frontier., iOS, 2011-12-3 
Bug Princess, iOS, 2011-12-3 
Shine Runner, iOS, 2011-12-2 
Infect Them All : Vampires, iOS, 2011-12-2 
Letris 2: Word puzzle game, iOS, 2011-12-2 
Wicket - The Beginning, iOS, 2011-12-2 
Desert Zombie Last Stand, iOS, 2011-12-2 
Somyeol, iOS, 2011-12-2 
Star Trip for iPhone, iOS, 2011-12-2 
Night Shift, iOS, 2011-12-2 
Age Of Wind 2, iOS, 2011-12-2 
Fix-it-up: World Tour, iOS, 2011-12-1 
Book of Heroes, iOS, 2011-12-1 
Call of Duty: Black Ops Zombies, iOS, 2011-12-1 
Catball Eats It All, iOS, 2011-12-1 
Inertia: Escape Velocity, iOS, 2011-12-1 
Judge Dredd vs. Zombies, iOS, 2011-12-1 
LAST WAR, iOS, 2011-12-1 
Fantasy Defense, iOS, 2011-12-1 
Green Farm 2, iOS, 2011-12-1 
McGyro, iOS, 2011-12-1 
The Bard's Tale, iOS, 2011-12-1 
Sprinkle Junior, iOS, 2011-12-1 
Tetris (2011), iOS, 2011-12-1 
Mr.Oops!!, iOS, 2011-12-1 
Egg Punch, iOS, 2011-12-1 
Holiday Havoc, iOS, 2011-12-1 
Michael Jackson The Experience, iOS, 2012-08-9 
Heroes And Zombies:Infinity, iOS, 2012-08-9 
Trigger Fist, iOS, 2012-08-8 
A-Maze-ing Mouse, iOS, 2012-08-8 
Window Warrior, iOS, 2012-08-8 
World Conqueror 2, iOS, 2012-08-7 
DEVIL WAR, iOS, 2012-08-7 
ThinkO, iOS, 2012-08-7 
Age of Chaos, iOS, 2012-08-5 
OrigamiGore, iOS, 2012-08-4 
PipeRoll 3D New York HD, iOS, 2012-08-4 
Crazy Freefall Ride, iOS, 2012-08-4 
Super Penguins, iOS, 2012-08-4 
Lost Robot, iOS, 2012-08-4 
Wizorb, iOS, 2012-08-3 
Acheron Prime, iOS, 2012-08-3 
Ghostbusters Paranormal Blast, iOS, 2012-08-3 
My Kingdom for the Princess III, iOS, 2012-08-3 
Commando Jack, iOS, 2012-08-2 
Chicken Raid, iOS, 2012-08-2 
Agent Dash, iOS, 2012-08-2 
Funny Wood, iOS, 2012-08-2 
Funny Wood HD, iOS, 2012-08-2 
Clash of Clans, iOS, 2012-08-2 
Monster Story, iOS, 2012-08-2 
Kid Vector, iOS, 2012-08-2 
VR Mission EXT, iOS, 2012-08-2 
Monster Life, iOS, 2012-08-2 
Running Dead, iOS, 2012-08-2 
Cats Away, iOS, 2012-08-2 
Static Motion, iOS, 2012-08-2 
The Infinity Project 2, iOS, 2012-08-2 
Carrot Watch!, iOS, 2012-08-2 
San Juan, iOS, 2012-08-2 
Ayakashi: Ghost Guild, iOS, 2012-08-2 
Judge Dredd: Countdown Sector 106, iOS, 2012-08-1 
Happy Street, iOS, 2012-08-1 
Robo Drop, iOS, 2012-08-1 
JUSTICE LEAGUE : Earth's Final Defense, iOS, 2012-08-1 
Gears & Guts, iOS, 2012-08-1 
Bomber Dog, iOS, 2012-08-1 
NinRobo HD, iOS, 2012-08-1 
Stick Swipe, iOS, 2012-08-1 
DreamCat, iOS, 2012-08-1 
Beetle Bounce, iOS, 2012-08-1 
Wrrr, iOS, 2012-08-1 
KooZac, iOS, 2012-07-31 
Mr. Dreamer, iOS, 2012-07-31 
Checkers - 2 players, iOS, 2012-07-31 
Button Brigade, iOS, 2012-07-31 
Trainz Driver, iOS, 2012-07-31 
Monster Trouble Anniversary Edition, iOS, 2012-07-31 
Plight of the Zombie, iOS, 2012-07-31 
little Dragon 3D, iOS, 2012-07-31 
Alpaca Farm (2012), iOS, 2012-07-31 
Farming Simulator 2012, iOS, 2012-07-30 
Retro Athletics, iOS, 2012-07-30 
Bitless, iOS, 2012-07-29 
Starry, iOS, 2012-07-29 
Diskobolos, iOS, 2012-07-29 
Solar Wings, iOS, 2012-07-28 
Pinball Fantasies HD, iOS, 2012-07-28 
Paper Tanks, iOS, 2012-07-28 
Stunt Guy - The Getaway, iOS, 2012-07-27 
Avabel Online, iOS, 2012-07-27 
Seq, iOS, 2012-07-27 
Stunt Guy, iOS, 2012-07-27 
Total Recall Game, iOS, 2012-07-27 
Bar Oasis 2, iOS, 2012-07-27 
GoSum, iOS, 2012-07-27 
MazzyBoyHD, iOS, 2012-07-27 
SolaRola, iOS, 2012-07-26 
Car Toons!, iOS, 2012-07-26 
The Walking Dead: Episode 1: A New Day, iOS, 2012-07-26 
Slydris, iOS, 2012-07-26 
Flick Champions World Edition, iOS, 2012-07-26 
Shellrazer, iOS, 2012-07-26 
Spy vs Spy, iOS, 2012-07-26 
Blazing Star, iOS, 2012-07-26 
Tiny Owls, iOS, 2012-07-26 
ORC: Vengeance, iOS, 2012-07-26 
Bucketz, iOS, 2012-07-26 
Worm vs Birds, iOS, 2012-07-26 
Shooting Showdown, iOS, 2012-07-26 
MANOS - The Hands of Fate, iOS, 2012-07-26 
Epic Raiders, iOS, 2012-07-26 
Roads of Rome 2, iOS, 2012-07-26 
Deity Wars, iOS, 2012-07-26 
Magic Wingdom, iOS, 2012-07-25 
ParaNorman: 2-BIT BUB, iOS, 2012-07-25 
FLUXE : Pop Droppin' Blocks, iOS, 2012-07-25 
10000000, iOS, 2012-07-25 
Bubble Witch Saga, iOS, 2012-07-25 
Project Boom, iOS, 2012-07-24 
Lab Asylum - Run and Escape!, iOS, 2012-07-24 
Ticket to Ride Europe Pocket, iOS, 2012-07-24 
Jurassic Park Builder, iOS, 2012-07-23 
Reiner Knizia's Mosaic, iOS, 2012-07-23 
Sky Devils, iOS, 2012-07-23 
Feed the Penguin Premium, iOS, 2012-07-23 
Worms 3, iOS, 2013-08-8 
Kritter Ball, iOS, 2013-08-8 
Gleamer, iOS, 2013-08-8 
Trial By Survival, iOS, 2013-08-8 
Timeline Civil War, iOS, 2013-08-8 
Past Memories, iOS, 2013-08-8 
Street Cats, iOS, 2013-08-8 
Tyrant Unleashed, iOS, 2013-08-8 
Bad Day, iOS, 2013-08-8 
Lumberwhack: Defend the Wild, iOS, 2013-08-7 
Swift Revenge, iOS, 2013-08-7 
NFL Pro 2014 : The Ultimate Football Simulation, iOS, 2013-08-7 
Empires II: What Would You Risk for World Conquest?, iOS, 2013-08-7 
Every Hero, iOS, 2013-08-7 
Audio Ninja, iOS, 2013-08-7 
Little Alchemist, iOS, 2013-08-7 
Kung Fu Jumpu, iOS, 2013-08-6 
Kingdoms Fall, iOS, 2013-08-6 
Blackjack Royale - The Casino game of 21, iOS, 2013-08-6 
Knife That Guy, iOS, 2013-08-5 
Ice Cream Surfer, iOS, 2013-08-3 
Ultima Forever: Quest for the Avatar, iOS, 2013-08-2 
Buddy Vampire, iOS, 2013-08-2 
World Wild West, iOS, 2013-08-2 
Jumping Jupingo, iOS, 2013-08-2 
The Drowning, iOS, 2013-08-1 
An Alien with a Magnet, iOS, 2013-08-1 
Dropchord, iOS, 2013-08-1 
Knightmare Tower, iOS, 2013-08-1 
rymdkapsel, iOS, 2013-08-1 
Night Sky 2, iOS, 2013-08-1 
Puddle, iOS, 2013-08-1 
Kid Tripp, iOS, 2013-08-1 
Pivvot, iOS, 2013-08-1 
My Muppets Show, iOS, 2013-08-1 
Happy Dinos, iOS, 2013-08-1 
Brick Roll, iOS, 2013-08-1 
BattleFriends at Sea Reloaded, iOS, 2013-08-1 
First Person Tennis 2, iOS, 2013-08-1 
Mini Warriors, iOS, 2013-08-1 
Muscle Run, iOS, 2013-08-1 
High School Story, iOS, 2013-08-1 
Gravity Falls Mystery Shack Attack, iOS, 2013-08-1 
KungFu Quest - The Jade Tower, iOS, 2013-08-1 
LEGO MINDSTORMS Fix the Factory, iOS, 2013-08-1 
RPG Cross Hearts Arcadia, iOS, 2013-08-1 
Paradox Factor, iOS, 2013-08-1 
Starborn Wanderers HD, iOS, 2013-08-1 
Bramble Berry Tales - The Story of Kalkalih, iOS, 2013-08-1 
SimpleRockets, iOS, 2013-08-1 
teggle, iOS, 2013-08-1 
Alchemy Mysteries: Prague Legends, iOS, 2013-07-31 
Eyes Attack, iOS, 2013-07-31 
Wits & Wagers: Trivia Party, iOS, 2013-07-31 
Dunk Dreams, iOS, 2013-07-31 
Lightning Fighter 2, iOS, 2013-07-31 
Rugby Kicks 2, iOS, 2013-07-31 
Six O'Clock High, iOS, 2013-07-31 
Droidscape:Basilica, iOS, 2013-07-30 
Sky Scramble, iOS, 2013-07-30 
Lub vs Dub, iOS, 2013-07-30 
Ninja Fitness 3D, iOS, 2013-07-30 
Albert's Adventure: Energy, iOS, 2013-07-29 
Dreamscapes: The Sandman Collector's Edition HD, iOS, 2013-07-27 
Space Bits, iOS, 2013-07-27 
A Brief History of the World, iOS, 2013-07-26 
Baby Nom Nom, iOS, 2013-07-26 
Bloodmasque, iOS, 2013-07-25 
Telekinesis Kyle, iOS, 2013-07-25 
Prince of Persia: The Shadow and the Flame, iOS, 2013-07-25 
Sky Tourist, iOS, 2013-07-25 
Battle Rush, iOS, 2013-07-25 
Game of War - Fire Age, iOS, 2013-07-25 
Delta-V Racing, iOS, 2013-07-25 
Kelley Armstrong's Cainsville Files, iOS, 2013-07-25 
Riptide GP2, iOS, 2013-07-25 
Blitz Block Robo, iOS, 2013-07-25 
Asterix: MegaSlap, iOS, 2013-07-25 
Freak Tower, iOS, 2013-07-25 
Super Juice Master 5000, iOS, 2013-07-25 
PREHISTORIK (2013), iOS, 2013-07-25 
Bird Zapper: Seasons, iOS, 2013-07-25 
HexConnect, iOS, 2013-07-25 
Box of Enigmas, iOS, 2013-07-25 
4 Snaps, iOS, 2013-07-25 
Iron Force, iOS, 2013-07-24 
Celebrity Dentist, iOS, 2013-07-24 
Depixelate - The Pixel Puzzle Saga!, iOS, 2013-07-24 
BlockBoy, iOS, 2013-07-24 
TurtleStrike, iOS, 2013-07-24 
Mole Hammers, iOS, 2013-07-24 
Soul Savior, iOS, 2013-07-23 
Lums, iOS, 2013-07-23 
UNPUZZLED, iOS, 2013-07-23 
Chillaxian, iOS, 2013-07-23 
A Ride Into the Mountains, iOS, 2013-07-23 
X-Rainbow, iOS, 2013-07-22 
Pocket Fort HD, iOS, 2013-07-22 
Fleet of One, iOS, 2013-07-22 
Moon Track Racing, iOS, 2013-07-21 
Ballpoint Universe Infinite, iOS, 2013-11-19 
Little Bit Evil, iOS, 2013-11-19 
Pocket Stables, iOS, 2013-11-18 
Farming Simulator 14, iOS, 2013-11-18 
Asteroid Smash, iOS, 2013-11-17 
Tale Tapper, iOS, 2013-11-17 
Zombie Killer Squad, iOS, 2013-11-16 
Polarity Game, iOS, 2013-11-16 
Aqueduct Flow, iOS, 2013-11-15 
Air Supply - Infinite, iOS, 2013-11-15 
Rocket Ranger - Emulated Amiga Edition, iOS, 2013-11-15 
Stealth Inc., iOS, 2013-11-14 
Oceanhorn, iOS, 2013-11-14 
EPOCH.2, iOS, 2013-11-14 
Hunter Island, iOS, 2013-11-14 
Joe Dever's Lone Wolf, iOS, 2013-11-14 
Neon Shadow, iOS, 2013-11-14 
Scrapyard, iOS, 2013-11-14 
Beetle Breaker, iOS, 2013-11-14 
Groove Vortex, iOS, 2013-11-14 
Stellar Wars, iOS, 2013-11-14 
Halos Fun, iOS, 2013-11-14 
Football Manager Handheld 2014, iOS, 2013-11-14 
The King of Fighters '97, iOS, 2013-11-14 
Civil War II: 1862, iOS, 2013-11-14 
Chicken Boy, iOS, 2013-11-14 
The Rivers of Alice, iOS, 2013-11-14 
King's League: Odyssey, iOS, 2013-11-14 
Isle of Bxnes, iOS, 2013-11-14 
HonorBound, iOS, 2013-11-14 
Tilt to Live 2: Redonkulous, iOS, 2013-11-13 
GT Racing 2: The Real Car Experience, iOS, 2013-11-13 
Don't Shoot Yourself!, iOS, 2013-11-13 
Agent P DoofenDASH, iOS, 2013-11-13 
Super Lemonade Factory Part Two, iOS, 2013-11-13 
MoviePop - Movie Trivia from the maker of SongPop, iOS, 2013-11-13 
Maze Crusade, iOS, 2013-11-13 
Tank Nation, iOS, 2013-11-13 
MacGuffin Quest, iOS, 2013-11-13 
Rube Works: The Official Rube Goldberg Invention Game, iOS, 2013-11-13 
Phrazzle, iOS, 2013-11-13 
Song Of Swords RPG HD, iOS, 2013-11-13 
Harry Likes Plums, iOS, 2013-11-12 
Sunday Lawn Seasons, iOS, 2013-11-12 
Dead on Arrival 2, iOS, 2013-11-12 
Deemo, iOS, 2013-11-12 
Angry Heroes, iOS, 2013-11-12 
Galaxy Factions, iOS, 2013-11-11 
Core Puzzle, iOS, 2013-11-11 
Battle Command!, iOS, 2013-11-11 
Death Tower, iOS, 2013-11-11 
Miner Problem, iOS, 2013-11-8 
Football Heroes, iOS, 2013-11-8 
Call to Arms (2013), iOS, 2013-11-8 
Super Hammer, iOS, 2013-11-8 
A Dark Room, iOS, 2013-11-8 
Morphopolis, iOS, 2013-11-7 
Rayman Fiesta Run, iOS, 2013-11-7 
Sorcery! 2, iOS, 2013-11-7 
Dark Day LA, iOS, 2013-11-7 
Striker Soccer 2, iOS, 2013-11-7 
Pathogen, iOS, 2013-11-7 
Sid Meier's Ace Patrol: Pacific Skies, iOS, 2013-11-7 
LEGO The Lord of the Rings, iOS, 2013-11-7 
Mystery of the Opera HD, iOS, 2013-11-7 
Dwice - new puzzle arcade game from Tetris inventor, iOS, 2013-11-7 
Octagon - A Minimal Arcade Game with Maximum Challenge, iOS, 2013-11-7 
Monsters Rising, iOS, 2013-11-7 
Tank Battles - Explosive Fun!, iOS, 2013-11-7 
Meltdown (2013), iOS, 2013-11-7 
Football Heroes (2013), iOS, 2013-11-7 
Debonair Facial Hair, iOS, 2013-11-7 
Boyz: Big Bang, iOS, 2013-11-7 
QuizUp: The biggest trivia game in the world!, iOS, 2013-11-7 
Baby Lava Bounce, iOS, 2013-11-7 
Harmony Isle, iOS, 2013-11-7 
Patchman adventures - Fun game for kids., iOS, 2013-11-7 
Decromancer: The Battle Card RPG, iOS, 2013-11-6 
KNACK's Quest, iOS, 2013-11-6 
Blocky Roads, iOS, 2013-11-6 
Big Action Mega Fight!, iOS, 2013-11-6 
Hot Mess, iOS, 2013-11-6 
Pure Pinball, iOS, 2013-11-6 
PBA Bowling Challenge, iOS, 2013-11-5 
Luxuria Superbia, iOS, 2013-11-5 
Runic Sorcerer, iOS, 2013-11-4 
Puffington, iOS, 2013-11-4 
Water Drops (2013), iOS, 2013-11-4 
Ratventure HD, iOS, 2013-11-2 
Garfield Kart, iOS, 2013-11-1 
Chippy (2013), iOS, 2013-11-1 
Blur Overdrive, iOS, 2013-11-1 
RPG Destiny Fantasia, iOS, 2013-11-1 
Chucky: Slash & Dash, iOS, 2013-11-1 
Dandelions: Chain of Seeds, iOS, 2013-11-1 
Papa Sangre II, iOS, 2013-10-31 
Romans From Mars, iOS, 2013-10-31 
Pocket God: Ooga Jump, iOS, 2013-10-31 
Anomaly 2, iOS, 2013-10-31 
Juice Cubes, iOS, 2013-10-31 
Sidius Nova, iOS, 2012-12-12 
Majesty: The Northern Expansion, iOS, 2012-12-12 
Megapolis, iOS, 2012-12-12 
Luna Bears, iOS, 2012-12-12 
LETZ: The story of Zed HD, iOS, 2012-12-11 
Stone Age: The Board Game, iOS, 2012-12-11 
The Grading Game, iOS, 2012-12-11 
Top Bot, iOS, 2012-12-11 
Unknown Orbit, iOS, 2012-12-10 
Jet Trains, iOS, 2012-12-10 
Frocket, iOS, 2012-12-10 
Deepworld, iOS, 2012-12-10 
Garfield's Escape, iOS, 2012-12-10 
aerofly FS, iOS, 2012-12-10 
Kick the Boss 2, iOS, 2012-12-9 
The Snowman and The Snowdog, iOS, 2012-12-9 
Freeze!, iOS, 2012-12-8 
David Haye's Jungle Rumble, iOS, 2012-12-8 
Block Ops (2012), iOS, 2012-12-8 
Sweatshop HD Premium, iOS, 2012-12-8 
Cross the Line, iOS, 2012-12-8 
Baldur's Gate: Enhanced Edition, iOS, 2012-12-7 
RAD Soldiers, iOS, 2012-12-7 
The Woods, iOS, 2012-12-7 
Word Carnival, iOS, 2012-12-7 
BloxBox, iOS, 2012-12-7 
D.O.T. Defender of Texel: RPG, iOS, 2012-12-7 
Karateka, iOS, 2012-12-6 
Man in a Maze, iOS, 2012-12-6 
Grand Theft Auto: Vice City 10th Anniversary Edition, iOS, 2012-12-6 
Hollywood Monsters, iOS, 2012-12-6 
Modern Combat 4: Zero Hour, iOS, 2012-12-6 
Mutant Mudds, iOS, 2012-12-6 
Into the Dead, iOS, 2012-12-6 
Mighty Wardens, iOS, 2012-12-6 
Minigore 2: Zombies, iOS, 2012-12-6 
Party Place, iOS, 2012-12-6 
Smash Cops Heat, iOS, 2012-12-6 
Smurf Life, iOS, 2012-12-6 
SnowJinks, iOS, 2012-12-6 
The Adorables, iOS, 2012-12-6 
Tiny Legends: Heroes, iOS, 2012-12-6 
Allods Adventure HD, iOS, 2012-12-6 
MyDinos, iOS, 2012-12-6 
Virtual Families 2: Our Dream House, iOS, 2012-12-6 
Herd Herd Herd Deluxe, iOS, 2012-12-6 
Nitro Chimp, iOS, 2012-12-6 
Super Word Scramble!, iOS, 2012-12-6 
Bunny Cannon, iOS, 2012-12-6 
Rod: Robot on Duty, iOS, 2012-12-6 
Senkai Puzzle, iOS, 2012-12-6 
The Silent Age, iOS, 2012-12-6 
Merlin's Rage, iOS, 2012-12-5 
Dragon City Mobile, iOS, 2012-12-5 
Finger Hoola, iOS, 2012-12-5 
Motorblast, iOS, 2012-12-5 
KnightScape, iOS, 2012-12-5 
Redrum: Dead Diary HD, iOS, 2012-12-5 
Dragons vs Unicorns, iOS, 2012-12-4 
Frog on Ice, iOS, 2012-12-4 
Raiden Legacy, iOS, 2012-12-4 
SketchPhrase, iOS, 2012-12-4 
Catcha Catcha Aliens!, iOS, 2012-12-4 
Ball of Woe, iOS, 2012-12-3 
Kingdom Builder, iOS, 2012-12-2 
Air Hippo, iOS, 2012-12-2 
Poker Knight, iOS, 2012-12-1 
Soccer Puzzle League, iOS, 2012-12-1 
Wrath of Cheese, iOS, 2012-12-1 
Sacred Guns, iOS, 2012-12-1 
Mercenary Ops, iOS, 2012-11-30 
Tiny Castle, iOS, 2012-11-30 
StarCaptain, iOS, 2012-11-30 
Disney Super Speedway, iOS, 2012-11-30 
Letter by Letter, iOS, 2012-11-30 
Critical Missions: SWAT, iOS, 2012-11-30 
City Conquest, iOS, 2012-11-30 
Devils at the Gate: Pacific War, iOS, 2012-11-30 
FLASHOUT 3D, iOS, 2012-11-29 
The Bowling Dead, iOS, 2012-11-29 
Team Awesome, iOS, 2012-11-29 
Gunner Runner, iOS, 2012-11-29 
Jet Set Radio, iOS, 2012-11-29 
Vectrex, iOS, 2012-11-29 
PongWorld, iOS, 2012-11-29 
Sky Gamblers: Storm Raiders, iOS, 2012-11-29 
Clay Jam, iOS, 2012-11-29 
The Fleet, iOS, 2012-11-29 
Crumble Zone, iOS, 2012-11-29 
Paradise Cove: Holiday Adventure, iOS, 2012-11-29 
Sky Hero, iOS, 2012-11-29 
Ghost Racer, iOS, 2012-11-29 
Towers & Dungeons, iOS, 2012-11-29 
Word Derby, iOS, 2012-11-29 
Matchblocks, iOS, 2012-11-29 
Spaceteam, iOS, 2012-11-29 
Jelly All Stars Full, iOS, 2012-11-29 
Build-a-lot 4: Power Source HD, iOS, 2012-11-28 
Build-a-lot 4: Power Source, iOS, 2012-11-28 
Contract Killer: Zombies 2, iOS, 2012-11-28 
Beach Buggy Blitz, iOS, 2012-10-12 
Armed Heroes (3D MMORPG), iOS, 2012-10-12 
Cocktail Run HD, iOS, 2012-10-12 
Kumo Lumo, iOS, 2012-10-11 
Reversion - The Escape, iOS, 2012-10-11 
Crazy Taxi, iOS, 2012-10-11 
Topia World Builder, iOS, 2012-10-11 
Devil's Attorney, iOS, 2012-10-11 
Zombie Gunner, iOS, 2012-10-11 
BMX Jam, iOS, 2012-10-11 
Girls Like Robots, iOS, 2012-10-11 
Funky Smugglers, iOS, 2012-10-11 
Polara, iOS, 2012-10-11 
Super Bunny Breakout, iOS, 2012-10-11 
Ivy The Kiwi?, iOS, 2012-10-11 
MONOPOLY Millionaire, iOS, 2012-10-11 
4 Elements II HD, iOS, 2012-10-11 
Grumble and Piccolo's Fishing Trip, iOS, 2012-10-11 
Lotsa Blocks, iOS, 2012-10-11 
Yushino, iOS, 2012-10-11 
Vector, iOS, 2012-10-11 
Vector for iPhone, iOS, 2012-10-11 
Death Dome, iOS, 2012-10-10 
Can't Stop, iOS, 2012-10-10 
Lexatron, iOS, 2012-10-10 
Avernum 6 HD, iOS, 2012-10-10 
Whisper of Fear: The Cursed Doll HD, iOS, 2012-10-10 
Pocket Climber, iOS, 2012-10-10 
NeoMech, iOS, 2012-10-10 
Mo' Monsters, iOS, 2012-10-10 
Fish Party Online, iOS, 2012-10-10 
beat gather, iOS, 2012-10-10 
EEK!, iOS, 2012-10-10 
2012 The End Escape, iOS, 2012-10-9 
E.T. The Green Planet, iOS, 2012-10-9 
Tender Loving Care, iOS, 2012-10-9 
Sword & Glory, iOS, 2012-10-9 
Real Soccer 2013, iOS, 2012-10-8 
Another Shot, iOS, 2012-10-8 
Polyroll, iOS, 2012-10-7 
Texas Poker For Prizes - Online Hold'em Action, iOS, 2012-10-6 
Pilot!, iOS, 2012-10-5 
B-Squadron : Battle for Earth, iOS, 2012-10-5 
Payback2 HD, iOS, 2012-10-4 
Payback2, iOS, 2012-10-4 
Tentacles: Enter the Dolphin, iOS, 2012-10-4 
Snail Bob, iOS, 2012-10-4 
Grow Away!, iOS, 2012-10-4 
Stunt Star: The Hollywood Years, iOS, 2012-10-4 
Sugar Kid, iOS, 2012-10-4 
Vacation Quest: The Hawaiian Islands, iOS, 2012-10-4 
Irrupt, iOS, 2012-10-4 
Zaxxon Escape, iOS, 2012-10-4 
Cafe Once Upon a Time, iOS, 2012-10-4 
Burrito Bison, iOS, 2012-10-4 
Re-Volt Classic, iOS, 2012-10-4 
Kingdom Royale, iOS, 2012-10-4 
House of Shadows, iOS, 2012-10-4 
UberStrike, iOS, 2012-10-4 
The Magician's Handbook II: Blacklore HD, iOS, 2012-10-3 
Badly Drawn Faces, iOS, 2012-10-3 
Paper Toss Friends, iOS, 2012-10-3 
Cloud Village, iOS, 2012-10-3 
Found: A Hidden Object Adventure HD, iOS, 2012-10-3 
Nightmarium, iOS, 2012-10-3 
Oh! Sheep, iOS, 2012-10-2 
Lep's World 2 Plus, iOS, 2012-10-2 
Fantasy Conflict, iOS, 2012-10-2 
NBA 2K13, iOS, 2012-10-2 
Fin Friends, iOS, 2012-10-2 
Blade Guardian, iOS, 2012-10-1 
Forever Lost: Episode 1 HD, iOS, 2012-10-1 
Pizza Driver - You play, we deliver, iOS, 2012-10-1 
Jumpmaster, iOS, 2012-10-1 
Cricket Fever Challenge, iOS, 2012-09-30 
Space Lift Danger Panic!, iOS, 2012-09-30 
Texas Ask'Em Poker, iOS, 2012-09-30 
Solar Warfare, iOS, 2012-09-29 
Wimp: Who Stole My Pants HD, iOS, 2012-09-28 
Big Win Football, iOS, 2012-09-28 
Drift Mania Championship 2, iOS, 2012-09-28 
Wimp: Who Stole My Pants, iOS, 2012-09-28 
Dungeon Story, iOS, 2012-09-28 
Cool Pizza, iOS, 2012-09-28 
Super Smart, iOS, 2012-09-28 
DJMax Ray, iOS, 2012-09-28 
Age of Myth HD, iOS, 2012-09-28 
Amerzone - The Explorer's Legacy, iOS, 2012-09-28 
God of Blades, iOS, 2012-09-27 
Bad Piggies, iOS, 2012-09-27 
The Last Express, iOS, 2012-09-27 
Cartoon Wars Blade, iOS, 2012-09-27 
Amazing Runner, iOS, 2012-09-27 
Pinch 2 Special Edition, iOS, 2012-09-27 
MechWarrior: Tactical Command, iOS, 2012-09-27 
King Oddball, iOS, 2012-09-27 
Dead Stop, iOS, 2012-09-27 
WordBoxer, iOS, 2012-09-27 
WarCorps: Genesis, iOS, 2012-09-27 
Electric Tentacle, iOS, 2012-09-27 
Mailmen, iOS, 2012-02-16 
Train Titans, iOS, 2012-02-16 
On the Hop, iOS, 2012-02-16 
Clockwork Brain - Insanely Fun Mind Training Puzzles, iOS, 2012-02-16 
Police Chase Smash, iOS, 2012-02-16 
Sam & Max Beyond Time and Space Ep 2, iOS, 2012-02-16 
Gluddle, iOS, 2012-02-16 
League of Evil 2, iOS, 2012-02-15 
Dracula The Last Sanctuary HD, iOS, 2012-02-15 
Fairway Solitaire by Big Fish, iOS, 2012-02-15 
Fairway Solitaire HD - Big Fish Games, iOS, 2012-02-15 
Track Lapse (2012), iOS, 2012-02-15 
Tiny Toots, iOS, 2012-02-15 
Don't Fry the Frog!, iOS, 2012-02-15 
RhythmStar Catch, iOS, 2012-02-15 
Fishbowl Racer, iOS, 2012-02-14 
Paper Baron, iOS, 2012-02-13 
Dream Heights, iOS, 2012-02-13 
Lyst Ignition, iOS, 2012-02-13 
Ms. Particle-Man, iOS, 2012-02-13 
BlockHopper, iOS, 2012-02-13 
iScab, iOS, 2012-02-13 
FANTASYxRUNNERS, iOS, 2012-02-11 
Guess Your Songs, iOS, 2012-02-10 
Reiner Knizia's Color Conquest, iOS, 2012-02-10 
Sudoku Party: multiplayer/solo puzzles, iOS, 2012-02-10 
War in a Box: Paper Tanks, iOS, 2012-02-10 
Hyper Snake, iOS, 2012-02-10 
Splot, iOS, 2012-02-10 
Ragdoll Blaster 3, iOS, 2012-02-9 
Raid Leader, iOS, 2012-02-9 
Star Wars Pit Droids, iOS, 2012-02-9 
DoDonPachi Blissful Death, iOS, 2012-02-9 
Dariusburst SP, iOS, 2012-02-9 
The Tiny Bang Story HD, iOS, 2012-02-9 
Eufloria HD, iOS, 2012-02-9 
The Pinball Arcade, iOS, 2012-02-9 
End Night, iOS, 2012-02-9 
Diggin' Dogs, iOS, 2012-02-9 
Beat Hazard Ultra, iOS, 2012-02-9 
Ball on a Wall, iOS, 2012-02-9 
GnarBike Trials, iOS, 2012-02-9 
Corpse Party, iOS, 2012-02-9 
Spinbot Battles, iOS, 2012-02-9 
Eufloria, iOS, 2012-02-9 
Dojo Madness, iOS, 2012-02-8 
Battlefield 3: Aftershock, iOS, 2012-02-8 
Armed and Gorgeous HD, iOS, 2012-02-8 
Dragons Rage 2, iOS, 2012-02-8 
100 Trials, iOS, 2012-02-8 
